ID,Order,Suborder,Superfamily,Family,Subfamily,Tribu,Subtribu,GenusOriginal,Genus,Subgenus,Species,Subspecies,Author,Year,Type,Stage,Validity,Rejections,Accessions,Citation,Host,HostOrgan,Locality,City,Country,Continent,LATD,LOND,CollectionDate,Collector,CollectionMethod,Taxonomist,DateDetermination,Institution,Observations,Order
CIP-065-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Naran,Pakistan,Pakistan,Asia,,,25-Jun-12,"Hussain, D.",Trampa de luz,,,,LT-MA-LEP1,8030
CIP-066-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Naran,Pakistan,Pakistan,Asia,,,25-Jun-12,"Hussain, D.",Trampa de luz,,,,LT-NA-LEP,8031
CIP-067-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Naran,Pakistan,Pakistan,Asia,,,21-Jul-12,"Hussain, D.",Trampa de luz,,,,LT-NA-LEP7,8032
CIP-068-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Kaghan,Pakistan,Pakistan,Asia,,,21-Jul-12,"Hussain, D.",Trampa de luz,,,,LT-KG-LEP10,8033
CIP-069-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,,,Naran,Pakistan,Pakistan,Asia,,,12-Aug-12,"Hussain, D.",,,,,,8034
CIP-070-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Naran,Pakistan,Pakistan,Asia,,,12-Aug-12,"Hussain, D.",Trampa de luz,,,,LT-NA-LEP20,8035
CIP-071-13,Hemiptera,,,,,,,,,,,,,,,,,,1,,Potato,,Kaghan,Pakistan,Pakistan,Asia,,,21-Jul-12,"Hussain, D.",Trampa de luz,,,,LT-KG-HEM1,8036
CIP-072-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Naran,Pakistan,Pakistan,Asia,,,21-Jul-12,"Hussain, D.",Trampa de luz,,,,LT-NA-LEP18,8037
CIP-073-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Naran,Pakistan,Pakistan,Asia,,,21-Jul-12,"Hussain, D.",Trampa de luz,,,,LT-NA-LEP12,8038
CIP-074-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Kaghan,Pakistan,Pakistan,Asia,,,10-Aug-12,"Hussain, D.",Trampa de luz,,,,LT-KG-LEP15,8039
CIP-075-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Naran,Pakistan,Pakistan,Asia,,,12-Aug-12,"Hussain, D.",Trampa de luz,,,,LT-NA-LEP24,8040
CIP-076-13,Lepidoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Kaghan,Pakistan,Pakistan,Asia,,,10-Aug-12,"Hussain, D.",Trampa de luz,,,,LT-KG-LEP16,8041
CIP-077-13,Hymenoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Lathrian,Pakistan,Pakistan,Asia,,,7-Aug-12,"Hussain, D.",Trampa de luz,,,,LT-IT-HYM,8042
CIP-078-13,Hymenoptera,,,,,,,,,,,,,,,,,,1,,Potato,,Lathrian,Pakistan,Pakistan,Asia,,,12-Aug-12,"Hussain, D.",Trampa de luz,,,,LT-H-HYM1,8043
CIP-079-13,Coleoptera,,,,,,,,,,,,,,,,,,1,,,,Naran,Khyber Pakhtunskhwa,Pakistan,Asia,,,21-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-NA-COL5,8044
CIP-080-13,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,7-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL8,8045
CIP-081-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,7-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL16,8046
CIP-082-13,Coleoptera,Polyphaga,,Elateridae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,14-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL2,8047
CIP-083-13,Coleoptera,Polyphaga,,Elateridae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,7-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL17,8048
CIP-084-13,Coleoptera,Adephaga,,Carabidae,,,,,,,,,,,,,,,1,,,,Chaltarplan,Pakistan,Pakistan,Asia,,,23-Jun-12,"Mahmood,R.",Trampa de luz,,,,LT-CH-COL2,8049
CIP-085-13,Coleoptera,Polyphaga,,Curculionidae,,,,,,,,,,,,,,,1,,,,Lcthrian,Pakistan,Pakistan,Asia,,,7-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-LT-COL16,8050
CIP-086-13,Coleoptera,Polyphaga,,Chrysomelidae,,,,,,,,,,,,,,,1,,,,Naram,Khyber Pakhtunskhwa,Pakistan,Asia,,,25-Jun-12,"Mahmood,R.",Trampa de luz,,,,LT-NA-COL3,8051
CIP-087-13,Coleoptera,Polyphaga,,Chrysomelidae,,,,,,,,,,,,,,,1,,,,Lcthrian,Pakistan,Pakistan,Asia,,,20-Jun-12,,Trampa de luz,,,,LT-LT-COL7,8052
CIP-088-13,Coleoptera,Polyphaga,,Chrysomelidae,,,,,,,,,,,,,,,1,,,,Chaltarplan,Pakistan,Pakistan,Asia,,,8-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-CH-COL12,8053
CIP-089-13,Coleoptera,Polyphaga,,Lampyridae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,7-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL18,8054
CIP-090-13,Coleoptera,Polyphaga,,Lampyridae,,,,,,,,,,,,,,,1,,,,Icthrian,Pakistan,Pakistan,Asia,,,20-Jun-12,"Mahmood,R.",Trampa de luz,,,,LT-LT-COL8,8055
CIP-091-13,Coleoptera,Polyphaga,,Elateridae,,,,,,,,,,,,,,,1,,,,Naran,Khyber Pakhtunskhwa,Pakistan,Asia,,,25-Jun-12,"Mahmood,R.",Trampa de luz,,,,LT-NA-COL2,8056
CIP-092-13,Coleoptera,Adephaga,,Carabidae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,7-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL12,8057
CIP-093-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Kaghan,Khyber Pakhtunskhwa,Pakistan,Asia,,,21-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-KG-COL1,8058
CIP-094-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Chaltarplan,Pakistan,Pakistan,Asia,,,19-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-CH-COL4,8059
CIP-095-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Naran,Khyber Pakhtunskhwa,Pakistan,Asia,,,12-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-NA-COL8,8060
CIP-096-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Kaghan,Khyber Pakhtunskhwa,Pakistan,Asia,,,10-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-KG-COL4,8061
CIP-097-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,,,,,Lcthrian,Pakistan,Pakistan,Asia,,,20-Jun-12,"Mahmood,R.",Trampa de luz,,,,LT-LT-COL2,8062
CIP-098-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Kaghan,Khyber Pakhtunskhwa,Pakistan,Asia,,,21-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-KG-COL2,8063
CIP-099-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Naran,Khyber Pakhtunskhwa,Pakistan,Asia,,,12-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-NA-COL9,8064
CIP-100-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,7-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL11,8065
CIP-101-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Lcthrian,Pakistan,Pakistan,Asia,,,26-May-12,"Mahmood,R.",Trampa de luz,,,,LT-LT-COL1,8066
CIP-102-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Chaltarplan,Pakistan,Pakistan,Asia,,,23-Jun-12,"Mahmood,R.",Trampa de luz,,,,LT-CH-COL12,8067
CIP-103-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Chaltarplan,Pakistan,Pakistan,Asia,,,8-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-CH-COL10,8068
CIP-104-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Kaghan,Khyber Pakhtunskhwa,Pakistan,Asia,,,10-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-KG-COL5,8069
CIP-105-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Chaltarplan,Pakistan,Pakistan,Asia,,,19-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-CH-COL5,8070
CIP-106-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Lcthrian,Pakistan,Pakistan,Asia,,,17-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-LT-COL10,8071
CIP-107-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Lcthrian,Pakistan,Pakistan,Asia,,,17-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-IT-COL9,8072
CIP-108-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Kaghan,Khyber Pakhtunskhwa,Pakistan,Asia,,,10-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-KG-COL3,8073
CIP-109-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Chaltarplan,Pakistan,Pakistan,Asia,,,8-Aug-12,"Mahmood,R.",Trampa de luz,,,,LT-CH-COL8,8074
CIP-110-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,14-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL1,8075
CIP-111-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,14-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL5,8076
CIP-112-13,Coleoptera,Polyphaga,,Scarabaeidae,,,,,,,,,,,,,,,1,,,,Abbottabad,Khyber Pakhtunskhwa,Pakistan,Asia,,,14-Jul-12,"Mahmood,R.",Trampa de luz,,,,LT-AB-COL3,8077
CIP-113-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,Microgastrinae,,,,Dolichogenidea,,gelechiidivoris,,Marsh,1979,,,,,44,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8078
CIP-114-13,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,,,,,,,,,,,,,,,3,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,ICH-2,8079
CIP-115-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,3,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,BRA-3,8080
CIP-116-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,2,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,BRA-3,8081
CIP-117-13,Lepidoptera,Glossata,Gelechoidea,Gelechiidae,Gelechiinae,Gnorimoschemini,,,Phthorimaea,,operculella,,Zeller,1873,,,,,30,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8082
CIP-118-13,Lepidoptera,Glossata,Gelechoidea,Gelechiidae,Gelechiinae,Gnorimoschemini,,,Phthorimaea,,operculella,,Zeller,1873,,,,,10,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8083
CIP-119-13,Diptera,Brachycera,Opomyzoidea,Agromyzidae,,,,,,,,,,,,,,,1,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8084
CIP-120-13,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,Encyrtinae,,,,Copidosoma,,koehleri,,Blanchard,1940,,,,,17,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8085
CIP-121-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,Microgastrinae,,,,Apanteles,,sp,,,,,,,,5,,,,Huachac,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8086
CIP-122-13,Hymenoptera,,,Braconidae,,,,,,,,,,,,,,,1,,,,Pacomarca,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,BRA-9,8087
CIP-123-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,6+1 capsula,,,,Vicso,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8088
CIP-124-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,10+1 capsula,,,,Mito,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8089
CIP-125-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,4,,,,Huancani,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8090
CIP-126-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,11+2 capsulas,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8091
CIP-127-13,Lepidoptera,Glossata,Gelechoidea,Gelechiidae,Gelechiinae,Gnorimoschemini,,,Phthorimaea,,operculella,,Zeller,1873,,,,,1,,,,Mito,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8092
CIP-127A-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,2,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8092.1
CIP-127B-13,Hemiptera,,,,,,,,,,,,,,,,,,2+1 capsula,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8092.2
CIP-128-13,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,,,,,,,,,,,,,,,1,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8093
CIP-129-13,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,,,,,,,,,,,,,,,1 capsula,,,,Vicso,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8094
CIP-130-13,Lepidoptera,Glossata,Gelechoidea,Gelechiidae,,,,,,,,,,,,,,,1 capsula,,,,La Libertad,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8095
CIP-131-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,1+1 capsula,,,,Huamali-Jauja,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8096
CIP-132-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,1,,,,Vicso - Concepcion,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8097
CIP-133-13,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,Luperini , Diabroticina ,,Diabrotica,,sp,,,,,,,,4,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8098
CIP-134-13,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,,,,,,,,,,,,,,,2,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8099
CIP-135-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,10,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8100
CIP-136-13,Lepidoptera,Glossata,Gelechoidea,Gelechiidae,,,,,,,,,,,,,,,4 capsulas,,,,Huachac,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8101
CIP-137-13,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,Encyrtinae,,,,Copidosoma,,koehleri,,Blanchard,1940,,,,,2 capsulas,,,,Huancani,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8102
CIP-138-13,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,Encyrtinae,,,,Copidosoma,,koehleri,,Blanchard,1940,,,,,1 capsula,,,,Vicso,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8103
CIP-139-13,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,Encyrtinae,,,,Copidosoma,,koehleri,,Blanchard,1940,,,,,1 capsula,,,,Mito,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8104
CIP-140-13,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,Encyrtinae,,,,Copidosoma,,koehleri,,Blanchard,1940,,,,,2 capsulas,,,,Huamali,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8105
CIP-141-13,Lepidoptera,Glossata,Gelechoidea,Gelechiidae,Gelechiinae,Gnorimoschemini,,,Phthorimaea,,operculella,,Zeller,1873,,,,,2 capsulas,,,,Pacamarca,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8106
CIP-142-13,Diptera,,,,,,,,,,,,,,,,,,1,,,,Huachac,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8107
CIP-143-13,Diptera,,,,,,,,,,,,,,,,,,1,,,,Pacamarca,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8108
CIP-144-13,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,,,,,,,,,,,,,,,2,,,,Mito,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8109
CIP-145-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,3,,,,Huancani,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8110
CIP-146-13,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,,,,,,,,,,,,,,,4,,,,Huancani,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8111
CIP-147-13,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,,,,,,,,,,,,,,,1,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8112
CIP-148-13,Diptera,,,,,,,,,,,,,,,,,,16,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8113
CIP-149-13,Diptera,,,,,,,,,,,,,,,,,,2,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8114
CIP-150-13,Hemiptera,,,,,,,,,,,,,,,,,,1,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8115
CIP-151-13,Coleoptera,Polyphaga,Cleroidea,Melyridae,,,,,,,,,,,,,,,2,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8116
CIP-152-13,Hymenoptera,Apocrita,Apoidea,Apidae,,,,,,,,,,,,,,,2,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8117
CIP-153-13,Diptera,Brachycera,Syrphoidea,Syrphidae,,,,,,,,,,,,,,,4,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8118
CIP-154-13,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,Luperini , Diabroticina ,,Diabrotica,,sp,,,,,,,,13,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8119
CIP-155-13,Hymenoptera,,,,,,,,,,,,,,,,,,8,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8120
CIP-156-13,Hemiptera,,,,,,,,,,,,,,,,,,9,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8121
CIP-157-13,Hemiptera,,,,,,,,,,,,,,,,,,5,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8122
CIP-158-13,Hemiptera,,,,,,,,,,,,,,,,,,1,,,,Marco,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,,8123
CIP-159-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,1,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C1,8124
CIP-160-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,2,,,,Vicso,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C7,8125
CIP-161-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,3,,,,Huancani,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C3,8126
CIP-162-13,Hymenoptera,,,,,,,,,,,,,,,,,,1,,,,Pacamarca,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C4,8127
CIP-163-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,2,,,,Huachac,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C6,8128
CIP-164-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,9,,,,Mito,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C8,8129
CIP-165-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,1,,,,Huancani,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,BRA-3  /  C3,8130
CIP-166-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,1,,,,Chacrapampa,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C1,8131
CIP-167-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,3,,,,Vicso,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C7,8132
CIP-168-13,Diptera,Brachycera,Oestroidea,Tachinidae,,,,,,,,,,,,,,,1,,,,Huachac,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C6,8133
CIP-169-13,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,,,,,,,,,,,,,,,1,,,,Pacamarca,Huancayo,Perú,America del Sur,,,12-Oct-12,"Cañedo, V.",,,,,C4,8134
CIP-170-13,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,,,,,,,,,,,,,,,2,,,,Huarocondo,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,ICH-2  / C11,8135
CIP-171-13,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,,,,,,,,,,,,,,,1,,,,Q'erapata,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,ICH-2  / C6,8136
CIP-172-13,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,,,,,,,,,,,,,,,1,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,C9,8137
CIP-173-13,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,,,,,,,,,,,,,,,8,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,ICH-1,8138
CIP-174-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,13,,,,Chacan,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,C13,8139
CIP-175-13,Lepidoptera,Glossata,Gelechoidea,Gelechiidae,,,,,,,,,,,,,,,1,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,C16,8140
CIP-176-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,2,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,BRA-9  /  C16,8141
CIP-177-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,1,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,BRA-6-5,8142
CIP-178-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,2,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,A.SUBANDI    C16,8143
CIP-179-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,4,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,BRA-7 C16,8144
CIP-180-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,3,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,BRA-4   / C16,8145
CIP-181-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,1,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,BRA-5  / C16,8146
CIP-182-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,1,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,UK    / C16,8147
CIP-183-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,1,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,BRA-6,8148
CIP-184-13,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,,,,,,,,,,,,,,,2,,,,Collana Alta,Cusco,Perú,America del Sur,,,29-Mar-12,"Cañedo, V.",,,,,BRA-7,8149
